0,sentiment
"올해 어려운 경영 환경이 예상되지만 구조화한 선순환 수익 체계를 강화하고, 전기차 라인업을 본격적으로 확대해 친환경차 시장 리더십을 강화한다는 전략이다.",-1
"특히 미국과 유럽 등 선진 시장에서 고부가가치 차량에 대한 수요가 높은 점을 공략해 스포티지, 쏘렌토 등 인기 모델을 중심으로 판매 성장을 지속 추진한다.",-1
친환경차의 경우 전기차 시장 둔화 우려가 있지만 EV3부터 EV5로 이어지는 가격경쟁력을 갖춘 중·소형 전기차 판매를 통해 친환경차 시장 리더십을 굳건히 하고 판매 물량 확대를 통한 수익성 강화를 도모한다.,-1
"기아 관계자는 “고금리·고물가에 따른 수요 둔화 및 국제적 긴장 상황 지속 등 불확실성이 높은 상황이지만 고수익 차종 중심의 판매 믹스 개선, 플래그십 전기차 EV9의 글로벌 판매 본격화, EV3~EV5 등 전용 전기차 라인업 확대에 기반한 수익성 제고를 지속 추진할 것”이라고 말했다.",-1
기아 '더 뉴 쏘렌토'가 전시돼 있는 모습이다.,-1
ⓒ News1 민경석 기자(서울=뉴스1) 문혜원 기자 = 기아(000270)가 지난해 연간 최대 실적을 기록하면서 주가가 상승세다.,-1
25일 오전 10시47분 기아는 전날 대비 2100원(2.39%) 상승한 9만원에 거래되고 있다.,-1
기아는 지난해 연결기준 영업이익이 11조6079억원으로 잠정 집계됐다고 이날 공시했다.,-1
이는 2022년 대비 60.5% 증가한 수치로 연간 최대 실적 기록이다.,-1
매출액과 순이익도 각각 15.3% 62.3% 증가했다.,-1
장 초반 8만6100원(-2.04%)까지 밀렸던 기아 주가는 실적 발표 이후 치솟으면서 한때 9만1200원(3.75%)까지 오르기도 했다.,-1
"남주신 교보증권 연구원은 기아의 2024년 실적에 대해 ""고마진 핵심 볼륨차종으로 높아진 이익 체력을 또 한번 증명하는 한 해가 것으로 전망한다""고 설명했다.",-1
"""50% 소각 후 3분기 조건부 50% 소각""[이데일리 공지유 기자]“지난해 주주환원 관련 배당성향 20% 이상 계획을 세우고 수립을 진행하겠다고 말했다.",-1
실질적으로 25%정도였고 올해도 배당성향 25% 이상을 만족시키는 약속을 실행하겠다.,-1
지난해부터 5000억원 베이스로 50%를 소각하는 자사주 매입 프로그램을 시행하고 있다.,-1
2023년 종료 시점에서 시장에서 수익성 제고에 상응하는 환원을 요청한 부분도 있어 여러 고민을 한 끝에 5000억원의 자사주 매입을 기본적으로 그대로 가되 조건부로 100% 전부 소각하는 안을 수립했다.,-1
"이사회 종료 후 원래 계획에 해당하는 50%는 이사회 종료 후 당장 시행할 예정이고, 나머지 50%는 당해년도 사업계획이 원만하게 진행되는 것을 보고 3분기 시점에 재무사업계획이 원래 계획에 상응하게 진행된다면 그 시점에 소각시키는 것으로 조건부 100% 계획을 수립했다.",-1
”-기아(000270) 2023년 4분기 경영실적 발표 컨퍼런스콜.,-1
기아 양재 본사 (사진=기아),-1
3분기 누적 기준 재무목표 달성시 나머지 50%도 소각,-1
"서울 서초구 양재동 현대자동차, 기아 본사 빌딩 모습.",-1
2023.3.2 뉴스1 ⓒ News1 임세영 기자(서울=뉴스1) 배지윤 기자 = 기아(000270)는 25일 주주가치 제고 정책의 일환으로 올해 5000억원 규모 자사주 취득을 완료한 뒤 그중 절반(50%)을 소각하겠다고 밝혔다.,-1
3분기 누계 기준 재무목표를 달성할 경우 나머지 50%도 추가 소각하기로 했다.,-1
"지난해 매출 99.8조, 영업이익 11.6조",-1
세계 최대 가전·IT(정보기술) 전시회 'CES 2024' 개막 첫 날인 9일(현지시간) 미국 네바다주 라스베이거스 컨벤션센터(LVCC) 웨스트홀에 마련된 기아 전시관을 찾은 관람객들이 다양한 제품을 살펴보고 있다.,-1
"2024.1.10/뉴스1 ⓒ News1 이재명 기자(서울=뉴스1) 박주평 기자 = 기아(000270)는 2024년 사업계획상 목표 매출액은 101조1000억원, 목표 영업이익 12조원으로 설정했다고 25일 공시했다.",-1
목표 영업이익률은 11.9%다.,-1
기아는 이날 발표한 연결 기준 잠정 영업실적에서 지난해 영업이익은 역대 최대인 11조6079억원을 기록했다.,-1
전년보다 60.5% 증가한 수치다.,-1
"지난해 매출은 99조8084억원으로 전년 대비 15.3% 증가했으며, 순이익은 8조7778억원으로 62.3% 늘었다.",-1
[이데일리 이용성 기자] 기아(000270)가 지난해 사상 최대 실적을 기록하면서 장 초반 강세를 보이고 있다.,-1
25일 마켓포인트에 따르면 오전 10시9분 현재 기아는 전 거래일 대비 2.73% 오른 9만300원에 거래되고 있다.,-1
이날 기아는 8만7000원선에 머물다 실적 발표 직후 9만원을 돌파했다.,-1
"앞서 기아는 이날 지난해 연결 기준 지난해 매출 99조8084억원을 기록하면서 전년 대비 15.3% 증가했고, 같은 기간 영업이익은 11조6079억원으로 전년 대비 60.5% 늘었다고 공시했다.",-1
매출과 영업이익 모두 사상 최대 실적이다.,-1
기아가 역대급 실적을 기록한 배경에는 북미 수출 등 차량 판매 증가와 신차 판매 호조에 따른 것으로 파악하고 있다.,-1
"최태용 DS투자증권 연구원은 “시장 우려에도 불구하고 지난해 4분기 EV 판매대수는 4만8000대로 전년 동기 대비 55.6% 늘고, 판매비중은 6.7%로 견조한 판매를 시현했다”고 분석했다.",-1
한편 현대차(005380)도 이날 오후 지난해 4분기 및 연간 실적을 발표할 예정이다.,-1
"[이데일리 이다원 기자] 기아(000270)가 올해 사업 목표를 매출액 101조1000억원, 영업이익 12조원이라고 25일 공시했다.",-1
영업이익률 목표치는 11.9%다.,-1
"기아는 지난 3일 올해 목표 판매대수를 국내 53만대, 해외 266만3000대 등 총 320만대로 세운 바 있다.",-1
"매출 99조8804억, 15.3% 늘어…순이익 8조7778억, 62.3%↑",-1
"17일 오전 서울 광진구 워커힐 호텔에서 열린 기아 '더 뉴 쏘렌토' 포토미디어데이 행사장에 '더 뉴 쏘렌토'가 전시돼 있다2023.8.17/뉴스1 ⓒ News1 민경석 기자(서울=뉴스1) 박주평 기자 = 기아(000270)는 지난해 연결 기준 실적을 잠정 집계한 결과, 영업이익 11조6079억원을 기록했다고 26일 공시했다.",-1
전년보다 60.5% 증가한 수치다.,-1
"기아의 지난해 매출은 99조8084억원으로 전년 대비 15.3% 증가했으며, 순이익은 8조7778억원으로 62.3% 늘었다.",-1
기아의 지난해 4분기 영업이익은 2조4658억원으로 전년 동기보다 6% 감소했다.,-1
"매출은 2조4328억원으로 전년 같은 기간보다 5% 증가했으며, 4분기 순이익은 1조6201억원으로 전년보다 20.5% 감소했다.",-1
현대차·기아 양재동 사옥.,-1
사진제공=현대차그룹[서울경제] 기아(000270)가 지난해 11조6000억원으로 역대 연간 최대 실적을 기록했다.,-1
기아는 연결기준 지난해 영업이익이 11조6079억원으로 2022년 대비 60.5% 증가한 것으로 잠정 집계됐다고 25일 공시했다.,-1
매출은 99조8084억원으로 전년 대비 15.3% 증가했다.,-1
순이익은 8조7778억원으로 62.3% 늘었다.,-1
지난해 4분기 영업이익은 2조4658억원으로 전년 동기보다 6% 줄었다.,-1
이 분기 매출과 순이익은 각각 24조3282억원과 1조6201억원이었다.,-1
현대차는 이날 오후 2시 지난해 4분기 및 연간 실적을 발표할 예정이다.,-1
[이데일리 공지유 기자] 기아(000270)가 지난해 100조원에 육박하는 매출과 11조원대의 영업이익을 기록하며 창사 이래 최대 실적을 기록했다.,-1
북미 수출 등 차량 판매 증가와 신차 판매 호조 등에 기인한 것으로 풀이된다.,-1
기아는 25일 연결 재무제표 기준 지난해 매출 99조8084억원을 기록하면서 전년 대비 15.3% 증가했다고 밝혔다.,-1
같은 기간 영업이익은 11조6079억원으로 전년 대비 60.5%증가했다.,-1
매출과 영업이익 모두 사상 최대 실적이다.,-1
기아 양재 본사 (사진=기아),-1
"개인 '사자' vs 외국인·기관 '팔자'""상하방 요인 혼재…방향성 탐색""업종별 혼조세…철강금속 1%↓시총상위 약세…삼전·하닉 소폭 상승[이데일리 김보겸 기자] 코스피 지수가 외국인과 기관 동반 순매도 속 2450선으로 떨어졌다.",-1
실적에 따라 미국 뉴욕증시 희비가 엇갈리는 가운데 상하방 요인이 혼재돼 있다는 분석이다.,-1
25일 마켓포인트에 따르면 오전 9시7분 현재 코스피 지수는 전거래일 대비 0.63%(15.66포인트) 내린 2454.03을 기록하고 있다.,-1
22일(현지시간) 뉴욕증권거래소에서 블루칩을 모아놓은 다우존스 30산업평균지수는 전거래일 대비 0.26% 하락한 3만7806.39를 기록했다.,-1
"반면 대형주 벤치마크인 S&P500지수는 0.08% 오른 4868.55를, 기술주 위주의 나스닥지수는 0.36% 상승한 1만5481.92에 거래를 마쳤다.",-1
넷플릭스는 총 유료가입자수가 2억6080만명으로 사상 최고치를 기록했다는 소식에 10.7% 급등했다.,-1
"매출은 월가 예상치를 웃돌았고, 향후 매출 가이던스(전망치)도 상향 조정됐다.",-1
"한지영 키움증권 연구원은 “원·달러 환율 하락과 양호한 미국 경기 대 미국 10년물 금리 상승, 넷플릭스 급등 선반영 등 상하방 요인이 혼재돼 있다”며 “국내 주요 기업 실적과 중화권 증시 움직임에 영향을 받으며 방향성 탐색 흐름을 보일 것”이라고 전했다.",-1
수급 주체별로는 개인만 190억원 순매수 중이다.,-1
"외국인과 기관은 177억원, 22억원 순매도 중이다.",-1
프로그램별로는 차익과 비차익을 합쳐 262억원 매도 우위를 보이고 있다.,-1
업종별로는 혼조세다.,-1
"증권과 통신업, 건설업, 의료정밀, 비금속광물, 의약품, 섬유의복, 음식료업이 1% 미만 수준 오르고 있다.",-1
"반면 철강금속은 1.24% 내리며 가장 큰 하락세를 보이고 있으며 보험과 서비스업, 제조업, 유통업, 운수장비, 기계, 전기전자 등도 1% 미만 약세다.",-1
시가총액 상위 종목들은 대부분 내리고 있다.,-1
"시총 1위 삼성전자(005930)와 2위 SK하이닉스(000660)는 0.41%, 0.99% 오르고 있다.",-1
삼성바이오로직스(207940)도 1.14% 상승 중이다.,-1
반면 LG에너지솔루션(373220)은 2.50% 내린 37만1000원에 거래 중이다.,-1
기아(000270) 포스코홀딩스 카카오(035720) 삼성SDI(006400)도 1% 넘게 하락 중이다.,-1
연간 영업익 각각 15조·12조로 역대 최대 전망'14년 연속 상장사 영업익 1위' 삼성전자 넘어서,-1
정의선 현대자동차그룹 회장이 3일 오전 경기 광명시 기아오토랜드 광명공장에서 열린 2024 현대차그룹 신년회에서 신년사를 하고 있다.,-1
2024.1.3/뉴스1 ⓒ News1 구윤성 기자(서울=뉴스1) 박주평 기자 = 현대자동차(005380)·기아(000270)가 25일 지난해 4분기 잠정 영업실적을 발표한다.,-1
역대 최대인 27조원의 합산 연간 영업이익을 거두면서 14년간 상장사 영업이익 1위를 지켜오던 삼성전자도 넘을 전망이다.,-1
기아와 현대차는 이날 각각 오전과 오후 역대 최대 수준으로 전망되는 '2023년 4분기 영업실적(잠정)'을 공시할 예정이다.,-1
금융정보업체 컴퍼니가이드에 따르면 지난해 현대차의 연간 영업이익은 15조4532억원으로 전년(9조8198억원) 대비 57.4% 증가할 것으로 전망됐다.,-1
"현대차는 2022년 사상 최대 연간 실적을 기록했는데, 이미 지난해 3분기 누적 영업이익(11조6524억원)만으로 이를 뛰어넘었다.",-1
기아의 연간 영업이익은 11조9851억원으로 전년(7조2331억원)보다 65.7% 증가할 것으로 예측됐다.,-1
예상대로라면 현대차와 기아의 합산 영업이익은 27조4383억원으로 2022년 합산 영업이익(17조529억원)보다 10조원 이상 증가할 전망이다.,-1
"이에 따라 현대차·기아는 14년 연속 국내 상장사 영업이익 1위를 기록해 온 삼성전자를 제치고 각각 영업이익 1위(현대차), 2위(기아)를 차지할 것이 확실시된다.",-1
삼성전자는 지난해 연간 영업이익이 6조5400억원으로 잠정 집계됐다고 지난 9일 공시했다.,-1
현대차·기아가 역대 최대 영업이익을 달성한 배경에는 SUV(스포츠유틸리티차)·제네시스 등 고수익 차량의 판매 호조와 미국 등 시장의 수출 증가가 있다.,-1
"지난해 3분기까지 현대차와 기아의 SUV 판매 비중은 각각 54.7%, 68.7%다.",-1
SUV는 세단형 모델보다 가격이 비싸 1대를 팔아도 더 많은 이익이 남는다.,-1
현대차의 프리미엄 브랜드 제네시스의 지난해 3분기 누적 판매량도 16만955대로 전년 동기보다 9.5% 증가했다.,-1
현대차·기아는 지난해 미국에서 연간 165만2821대를 판매해 미국 진출 이후 연간 최다 판매량을 기록했다.,-1
전년보다 12.1% 증가한 수치다.,-1
이로써 미국 시장에서 완성차 브랜드 중 스텔란티스(153만3670대)를 제치고 역대 최고 순위인 4위를 기록했다.,-1
"환경부, 보조금 체계 개편안 초안 마련…NCM 배터리에 보조금 더 줄듯테슬라, 작년 '가성비' 중국산 모델Y로 흥행…중국산 모델3도 출시 예정",-1
중국산 LFP 배터리를 쓰는 테슬라의 전기차 모델 Y 후륜구동.,-1
(뉴스1 자료사진)ⓒ 뉴스1(서울=뉴스1) 이동희 기자 = 올해 리튬인산철(LFP) 배터리를 사용하는 전기차의 소비자 구매 가격이 오를 것으로 보인다.,-1
정부가 에너지 밀도가 낮은 LFP 배터리를 탑재한 전기차에 보조금을 덜 주는 방향으로 개편안을 추진하고 있어서다.,-1
